"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","gene_name"
"ENSG00000171791.13",2104.40885801782,3.66577109595815,0.249864754133709,14.6710211636992,9.88461766180963e-49,1.45887072070648e-44,"protein_coding","BCL2"
"ENSG00000235513.2",113.273082681726,4.62510737325395,0.551139289010948,8.39190285554489,4.7833608875692e-17,3.52988116698169e-13,"lncRNA","L3MBTL2-AS1"
"ENSG00000033327.13",46.3465704772216,3.61986759539273,0.452677113944208,7.99657743651443,1.27925328992676e-15,6.29349976867633e-12,"protein_coding","GAB2"
"ENSG00000162772.17",495.789195852187,1.75807512483051,0.22105784811563,7.95300931324956,1.82034654244517e-15,6.71662365498707e-12,"protein_coding","ATF3"
"ENSG00000109107.14",687.343103684224,-1.87143185702663,0.238179667395477,-7.85722760255301,3.92728853572518e-15,1.15925702997536e-11,"protein_coding","ALDOC"
"ENSG00000128965.13",585.49245246255,1.62077554721534,0.211577439299903,7.66043654076912,1.85302134519433e-14,4.55812367228719e-11,"protein_coding","CHAC1"
"ENSG00000139269.3",70.2641274731691,3.79932080644485,0.500444438237466,7.59189335748404,3.15264444873238e-14,6.64712563126303e-11,"protein_coding","INHBE"
"ENSG00000143847.15",123.465436125793,-2.31131358594622,0.306986735321756,-7.52903405915474,5.11170500059675e-14,9.43045676297593e-11,"protein_coding","PPFIA4"
"ENSG00000175197.12",1431.95301083439,1.91744072943197,0.26154169804828,7.33130030026039,2.27930275921243e-13,3.73780326924624e-10,"protein_coding","DDIT3"
"ENSG00000101255.11",1561.93024223051,1.49751634112275,0.206560945772586,7.24975544395234,4.17524816760642e-13,6.16224877057032e-10,"protein_coding","TRIB3"
"ENSG00000157514.16",783.600343693755,1.09462453387103,0.152388306707,7.18312682596893,6.81348401578128e-13,9.14183732626509e-10,"protein_coding","TSC22D3"
"ENSG00000152766.6",45.8027414895809,5.60051306983473,0.805973862905818,6.94875271716991,3.6852986258926e-12,4.53261020162907e-09,"protein_coding","ANKRD22"
"ENSG00000104413.18",24.1409824689162,4.6970888473182,0.70452426477549,6.66703629975756,2.61020552009975e-11,2.96338640547324e-08,"protein_coding","ESRP1"
"ENSG00000196968.11",350.266430541285,-1.36498167101924,0.205527637817139,-6.64135337474023,3.10815852834865e-11,3.27666512284984e-08,"protein_coding","FUT11"
"ENSG00000148926.10",33.3780598632733,-2.06429130047235,0.320227743514143,-6.44632247605735,1.14596700915312e-10,1.12755513920606e-07,"protein_coding","ADM"
"ENSG00000231881.2",61.6591520799207,-2.10515420467692,0.327069855887362,-6.43640545523678,1.22335976500474e-10,1.12847292323156e-07,"lncRNA","AL109615.2"
"ENSG00000161011.20",4630.33104588307,0.927302082864938,0.144999828413802,6.39519434615187,1.60343282056081e-10,1.39206264697982e-07,"protein_coding","SQSTM1"
"ENSG00000152409.9",32.3062025267739,4.42893960066835,0.717293969234484,6.17451113578307,6.63685037890872e-10,5.44184859679521e-07,"protein_coding","JMY"
"ENSG00000135245.10",243.613336043288,-1.14780330547703,0.186509615183258,-6.15412403456647,7.54935850631848e-10,5.86426222077655e-07,"protein_coding","HILPDA"
"ENSG00000169136.11",485.177484369328,1.56519362676142,0.255118006894588,6.13517503454056,8.50654824401901e-10,6.27740727667383e-07,"protein_coding","ATF5"
"ENSG00000136235.17",152.983572163973,1.84068247910848,0.303888976469787,6.05708867919886,1.38607185939814e-09,9.74144503469387e-07,"protein_coding","GPNMB"
"ENSG00000185745.10",868.514482641736,4.98540415672124,0.84038182877319,5.93230836987404,2.9870492742143e-09,1.94517088018173e-06,"protein_coding","IFIT1"
"ENSG00000242265.5",354.379392572935,-1.69707693541062,0.286190083749385,-5.92989426180377,3.03129820747881e-09,1.94517088018173e-06,"protein_coding","PEG10"
"ENSG00000145012.13",4266.35806988772,-0.885598422598937,0.149906152728469,-5.90768561850198,3.46947310282989e-09,2.1335813968611e-06,"protein_coding","LPP"
"ENSG00000110619.17",1560.718657651,0.677610545730587,0.116423848286611,5.82020398486103,5.87758509632218e-09,3.46989113746476e-06,"protein_coding","CARS1"
"ENSG00000124785.9",39.0099516341363,-1.89925960592964,0.328752643792184,-5.7771690716204,7.59679400424768e-09,4.31234933494967e-06,"protein_coding","NRN1"
"ENSG00000140105.18",3200.71510050339,1.07307641441882,0.187449833573809,5.72460585299104,1.03674150497384e-08,5.66713624885514e-06,"protein_coding","WARS1"
"ENSG00000146859.6",139.036169306899,1.84108506466166,0.327636915354476,5.6192845750295,1.9174980003841e-08,1.01072689241675e-05,"protein_coding","TMEM140"
"ENSG00000137959.16",583.927346376241,8.65101713101031,1.5427014748845,5.60770652770523,2.05025288895154e-08,1.04343732372537e-05,"protein_coding","IFI44L"
"ENSG00000132530.17",122.762579366365,4.40479211375663,0.789242335157682,5.58103882361633,2.39086263703037e-08,1.10271067687285e-05,"protein_coding","XAF1"
"ENSG00000157601.14",896.824493601862,3.56223739248511,0.637890155377846,5.5844056573895,2.34500771233678e-08,1.10271067687285e-05,"protein_coding","MX1"
"ENSG00000185507.21",454.586613538664,2.43865433114404,0.43653953784188,5.58633094999827,2.31917084413742e-08,1.10271067687285e-05,"protein_coding","IRF7"
"ENSG00000134321.12",269.155994189997,4.79846739987399,0.872878468646807,5.49729151563663,3.85668857175958e-08,1.72487474638181e-05,"protein_coding","RSAD2"
"ENSG00000087074.8",432.196387985111,1.0907159315061,0.19977094284784,5.45983272620819,4.76583390243464e-08,2.06879242841273e-05,"protein_coding","PPP1R15A"
"ENSG00000247095.3",148.050654541366,-2.01670533198421,0.371387323554913,-5.43019431218152,5.62927257165837e-08,2.37378382528874e-05,"lncRNA","MIR210HG"
"ENSG00000177409.12",660.909558421257,3.64808029703233,0.673471084274306,5.41683285625142,6.06640014700646e-08,2.48705554915745e-05,"protein_coding","SAMD9L"
"ENSG00000214193.11",141.265593395498,-1.15818880479578,0.214830630126988,-5.39117165979156,6.99997659328536e-08,2.79223390649456e-05,"protein_coding","SH3D21"
"ENSG00000130766.5",1127.20062961491,1.03097991093035,0.191423745361626,5.38585173423855,7.21023822217253e-08,2.80041857686959e-05,"protein_coding","SESN2"
"ENSG00000116761.12",529.522790590817,1.16230961344161,0.216379750362214,5.37161916258769,7.80327755473877e-08,2.95304034436896e-05,"protein_coding","CTH"
"ENSG00000114480.13",979.671765808075,-1.0622059554255,0.198028980866827,-5.36389144041406,8.14478662961156e-08,3.00522264666093e-05,"protein_coding","GBE1"
"ENSG00000119004.16",776.953905148432,0.559209500105191,0.104716044681851,5.34024658593806,9.28202421684824e-08,3.34130232723081e-05,"protein_coding","CYP20A1"
"ENSG00000100505.13",607.586771841063,-0.746259620740666,0.140220439433348,-5.3220459424918,1.02606648920005e-07,3.60564650335798e-05,"protein_coding","TRIM9"
"ENSG00000198369.10",421.874089494574,-0.881465637979998,0.167967356209322,-5.24783897224356,1.53893717464669e-07,5.28213343270012e-05,"protein_coding","SPRED2"
"ENSG00000107201.10",416.446726268464,1.7197204131224,0.331439193862594,5.18864529291413,2.11829451048315e-07,7.10543379095926e-05,"protein_coding","DDX58"
"ENSG00000181744.9",1095.92872364882,-0.872325970906428,0.169556159029208,-5.1447613339493,2.67861130788069e-07,8.5942661506546e-05,"protein_coding","DIPK2A"
"ENSG00000186918.14",1059.22945747789,-1.19043842029962,0.2313443885843,-5.14574149640907,2.66466154780082e-07,8.5942661506546e-05,"protein_coding","ZNF395"
"ENSG00000152127.9",1841.17116113053,-0.615747249478288,0.119934390396338,-5.13403409517051,2.83596685841389e-07,8.90553933262354e-05,"protein_coding","MGAT5"
"ENSG00000183486.13",35.8434250877911,5.35367223596446,1.04468652658249,5.12466859650048,2.98061537346004e-07,9.16477131185347e-05,"protein_coding","MX2"
"ENSG00000115548.17",1482.33390540332,-0.534647279187185,0.104914740951937,-5.09601676881719,3.46874415569485e-07,0.00010447998978347,"protein_coding","KDM3A"
"ENSG00000137965.11",234.15757777148,7.45251620269531,1.46438776958077,5.08916856416307,3.5963682923746e-07,0.000106157599254313,"protein_coding","IFI44"
"ENSG00000117016.10",729.598663295222,1.07977450532146,0.214996453699788,5.02228984125113,5.10590529782054e-07,0.00014776089468732,"protein_coding","RIMS3"
"ENSG00000119917.14",534.621914032938,3.23209501954175,0.64899019035169,4.98019086820136,6.35215932615519e-07,0.000180291383643701,"protein_coding","IFIT3"
"ENSG00000138439.12",336.791242894516,-0.747049645406442,0.151748098335432,-4.92295886143576,8.52453779893905e-07,0.000237384251650078,"protein_coding","FAM117B"
"ENSG00000135114.12",341.825536817207,2.62317322672974,0.534518716600683,4.90754232781974,9.22247558979858e-07,0.000246584959663399,"protein_coding","OASL"
"ENSG00000186352.9",154.321228319846,-0.938899410929356,0.191266510311521,-4.90885419198658,9.161005541994e-07,0.000246584959663399,"protein_coding","ANKRD37"
"ENSG00000196734.9",64.0270244960061,2.08007264618883,0.424096268366993,4.90471810609953,9.35616081113242e-07,0.000246584959663399,"protein_coding","LCE1B"
"ENSG00000114268.12",469.393742823585,-2.1299343547021,0.440997040508811,-4.82981552947528,1.36659598214477e-06,0.000353852457903063,"protein_coding","PFKFB4"
"ENSG00000111674.9",1933.85748679335,-0.695546891641386,0.144202808404462,-4.82339352012136,1.41136126720316e-06,0.000359142774873302,"protein_coding","ENO2"
"ENSG00000224478.3",155.892513361844,1.36965130104676,0.2859252872405,4.79024193440682,1.66580340024171e-06,0.000416704955663855,"lncRNA","AL356417.1"
"ENSG00000168003.16",4571.39166382566,0.820443524076696,0.171552187624629,4.78247194300953,1.73152561567047e-06,0.000425926442694675,"protein_coding","SLC3A2"
"ENSG00000137628.17",709.544444751625,3.66644542576555,0.767769937617398,4.77544801655499,1.79307607027121e-06,0.000433836224936603,"protein_coding","DDX60"
"ENSG00000144130.11",48.0458118202482,1.59919204164229,0.335599366287913,4.76518194694781,1.88683308375e-06,0.000449157572307521,"protein_coding","NT5DC4"
"ENSG00000162512.16",18.1251256098405,2.53686396971567,0.533731469701481,4.75307174811062,2.00349210067917e-06,0.000469357776411491,"protein_coding","SDC3"
"ENSG00000127334.11",1341.83958152802,-0.637343834760502,0.134373400535393,-4.74308034343916,2.10492737857702e-06,0.000477948048929511,"protein_coding","DYRK2"
"ENSG00000157330.10",13.9925693399505,6.26335588186198,1.31999741089018,4.7449758841861,2.08531177785044e-06,0.000477948048929511,"protein_coding","C1orf158"
"ENSG00000180667.10",141.648200663073,1.54603935645651,0.32828617956487,4.70942565570602,2.48415802118161e-06,0.000547219227382379,"protein_coding","YOD1"
"ENSG00000262001.1",59.3537551981881,1.25560210092273,0.266555543272626,4.71047079159232,2.47145219114131e-06,0.000547219227382379,"lncRNA","DLGAP1-AS2"
"ENSG00000138942.16",699.126413246899,0.686596373424876,0.146470464874854,4.68760971033657,2.76414526512622e-06,0.000599941470117616,"protein_coding","RNF185"
"ENSG00000149150.9",904.089685552224,0.846384168500188,0.180724116725908,4.68329398330297,2.82301174122287e-06,0.000603838120126209,"protein_coding","SLC43A1"
"ENSG00000113407.13",3369.49099992242,0.638810210640504,0.136582095138629,4.67711532754071,2.90938649072318e-06,0.000613423360236906,"protein_coding","TARS1"
"ENSG00000181929.13",1103.25437100199,0.63929431146133,0.136907310239749,4.66954109566401,3.01873309328346e-06,0.000627513827095361,"protein_coding","PRKAG1"
"ENSG00000038002.9",616.011695308033,0.88502660990892,0.189890625981731,4.66071774387678,3.15108603090873e-06,0.000645928871252527,"protein_coding","AGA"
"ENSG00000106086.20",1401.86885488944,-0.606053950347165,0.130424893147584,-4.64676593341256,3.37179379055621e-06,0.000676315804742516,"protein_coding","PLEKHA8"
"ENSG00000134333.14",34006.1970199187,-0.588445610524636,0.12666743026424,-4.64559523546886,3.39097293522232e-06,0.000676315804742516,"protein_coding","LDHA"
"ENSG00000067992.15",1445.39173220079,-0.734166508698115,0.158306260671824,-4.63763407449863,3.52420000933128e-06,0.000693515572502938,"protein_coding","PDK3"
"ENSG00000134871.19",23.5267392274842,1.66408621063444,0.360499773179802,4.61605341927488,3.91106314367267e-06,0.000759518170229802,"protein_coding","COL4A2"
"ENSG00000100219.16",926.922585078274,1.04172191565188,0.225916159236018,4.61109961843668,4.00544519560123e-06,0.000765213492192593,"protein_coding","XBP1"
"ENSG00000156804.7",55.1540008934601,1.18697353478706,0.257528057686395,4.609103743688,4.04408512711039e-06,0.000765213492192593,"protein_coding","FBXO32"
"ENSG00000187608.10",1982.25437085742,2.35714033692177,0.511718321380187,4.6063239060196,4.09849822564355e-06,0.00076569285205409,"protein_coding","ISG15"
"ENSG00000165185.14",289.175298662792,-0.721650177266168,0.156843751818085,-4.60107698841055,4.20312026678662e-06,0.000775423150218796,"protein_coding","KIAA1958"
